ISSN,T�tulo,Estrato
1925-2099,TRANSNATIONAL CORPORATIONS REVIEW,B4
0144-1647,TRANSPORT REVIEWS,A2
0965-8564,"TRANSPORTATION RESEARCH. PART A, POLICY AND PRACTICE",A2
2324-9935,TRANSPORTMETRICA A: TRANSPORT SCIENCE,B5
0041-3011,TRIMESTRE ECON�MICO,B1
1983-5442,TURISMO E SOCIEDADE,B5
1983-7151,TURISMO: VIS�O E A��O (ONLINE),B4
1519-2571,UNIMONTES CIENT�FICA,B5
0042-0980,URBAN STUDIES (HARLOW. PRINT),A1
2175-3369,URBE. REVISTA BRASILEIRA DE GEST�O URBANA,B2
0090-4295,"UROLOGY (RIDGEWOOD, N.J.)",B1
0957-1787,UTILITIES POLICY,A2
0264-410X,VACCINE (GUILDFORD),A2
1098-3015,VALUE IN HEALTH,B1
2212-1099,VALUE IN HEALTH REGIONAL ISSUES (PRINT),B4
2238-8966,"VER-A-CI�NCIA-REVISTA DE CI�NCIA, TECNOLOGIA E INOVA��O DO ESTADO DO PAR�",B5
2179-8699,VEREDAS DO DIREITO,B3
1984-8463,VEREDAS FAVIP (ONLINE),B5
1981-061X,VERINOTIO (BELO HORIZONTE),C 
1806-6402,VIS�O AGR�COLA (USP / ESALQ),C 
1751-231X,WATER PRACTICE AND TECHNOLOGY,B2
0920-4741,WATER RESOURCES MANAGEMENT,A2
0273-1223,WATER SCIENCE AND TECHNOLOGY,B1
1606-9749,WATER SCIENCE AND TECHNOLOGY: WATER SUPPLY (PRINT),B2
2041-8396,WILEY INTERDISCIPLINARY REVIEWS: ENERGY AND ENVIRONMENT,B2
2182-8938,WORKERS OF THE WORLD. INTERNATIONAL JOURNAL ON STRIKES AND SOCIAL CONFLICTS,B3
1011-4548,WORLD COMPETITION,A2
0305-750X,WORLD DEVELOPMENT,A1
2333-0678,WORLD JOURNAL OF AGRICULTURAL RESEARCH,B5
2042-891X,WORLD REVIEW OF POLITICAL ECONOMY,B5
1474-7456,WORLD TRADE REVIEW (CAMBRIDGE),A2
